word: pared	start: 1736666369.940981	end: 1736666370.512906
word: wases	start: 1736667111.355637	end: 1736667111.664258
word: bemas	start: 1736667111.664279	end: 1736667112.198269
word: filum	start: 1736667112.198296	end: 1736667112.737573
word: ollas	start: 1736667112.737595	end: 1736667113.033310
word: rudas	start: 1736667113.033334	end: 1736667113.559758
word: niffs	start: 1736667113.559781	end: 1736667113.855533
word: pocks	start: 1736667113.855555	end: 1736667114.395142
word: crues	start: 1736667114.395167	end: 1736667114.925170
word: pawaw	start: 1736667114.925192	end: 1736667115.094762
word: durzi	start: 1736667115.094786	end: 1736667115.631130
word: sorer	start: 1736667115.631153	end: 1736667115.935308
word: hwyls	start: 1736667115.935334	end: 1736667116.472478
word: yetis	start: 1736667116.472501	end: 1736667117.008273
word: cotan	start: 1736667117.008306	end: 1736667117.547810
word: decko	start: 1736667117.547832	end: 1736667118.085897
word: girsh	start: 1736667118.085918	end: 1736667118.620812
word: stend	start: 1736667118.620832	end: 1736667119.161754
word: ficos	start: 1736667119.161776	end: 1736667119.687948
word: amice	start: 1736667119.688011	end: 1736667120.218785
word: sadza	start: 1736667120.218809	end: 1736667120.533071
word: wared	start: 1736667120.533093	end: 1736667121.072953
word: misos	start: 1736667121.072968	end: 1736667121.369735
word: shent	start: 1736667121.369757	end: 1736667121.908331
word: koras	start: 1736667121.908351	end: 1736667122.430310
word: daggy	start: 1736667122.430331	end: 1736667122.733696
word: whift	start: 1736667122.733717	end: 1736667123.280563
word: rebop	start: 1736667123.280585	end: 1736667123.813647
word: lycea	start: 1736667123.813668	end: 1736667124.346536
word: yitie	start: 1736667124.346563	end: 1736667124.649102
word: mewed	start: 1736667124.649126	end: 1736667124.951083
word: kerky	start: 1736667124.951105	end: 1736667125.242470
word: baghs	start: 1736667125.242493	end: 1736667125.779412
word: poupt	start: 1736667125.779438	end: 1736667126.064399
word: jibba	start: 1736667126.064420	end: 1736667126.371872
word: bider	start: 1736667126.371892	end: 1736667126.907180
word: poori	start: 1736667126.907202	end: 1736667127.197770
word: blowy	start: 1736667127.197794	end: 1736667127.745524
word: kaiak	start: 1736667127.745549	end: 1736667127.907773
word: pulus	start: 1736667127.907794	end: 1736667128.199336
word: clame	start: 1736667128.199360	end: 1736667128.730885
word: cirri	start: 1736667128.730916	end: 1736667128.895347
word: twerk	start: 1736667128.895369	end: 1736667129.440120
word: belon	start: 1736667129.440142	end: 1736667129.975373
word: kibbi	start: 1736667129.975394	end: 1736667130.140408
word: ofays	start: 1736667130.140431	end: 1736667130.662850
word: kauru	start: 1736667130.662872	end: 1736667130.972239
word: reses	start: 1736667130.972261	end: 1736667131.136503
word: odahs	start: 1736667131.136524	end: 1736667131.655657
word: viold	start: 1736667131.655679	end: 1736667132.199456
word: slopy	start: 1736667132.199482	end: 1736667132.734570
word: gleet	start: 1736667132.734591	end: 1736667133.032847
word: kukus	start: 1736667133.032865	end: 1736667133.189067
word: apays	start: 1736667133.189089	end: 1736667133.476333
word: vaped	start: 1736667133.476354	end: 1736667134.030676
word: rabic	start: 1736667134.030704	end: 1736667134.564888
word: lacet	start: 1736667134.564909	end: 1736667135.101715
word: kecks	start: 1736667135.101738	end: 1736667135.396771
word: slebs	start: 1736667135.396795	end: 1736667135.684645
word: exurb	start: 1736667135.684669	end: 1736667136.222504
word: evhoe	start: 1736667136.222528	end: 1736667136.508672
word: spard	start: 1736667136.508693	end: 1736667137.043752
word: orlon	start: 1736667137.043774	end: 1736667137.326001
word: koppa	start: 1736667137.326021	end: 1736667137.621090
word: lerps	start: 1736667137.621111	end: 1736667138.158592
word: intis	start: 1736667138.158615	end: 1736667138.444762
word: aruhe	start: 1736667138.444783	end: 1736667138.974169
word: cleik	start: 1736667138.974190	end: 1736667139.507720
word: prahu	start: 1736667139.507741	end: 1736667140.044724
word: haufs	start: 1736667140.044749	end: 1736667140.581111
word: unsex	start: 1736667140.581132	end: 1736667141.117590
word: kembs	start: 1736667141.117612	end: 1736667141.661998
word: mothy	start: 1736667141.662020	end: 1736667142.199458
word: scrob	start: 1736667142.199479	end: 1736667142.730080
word: gonof	start: 1736667142.730110	end: 1736667143.031118
word: pungs	start: 1736667143.031141	end: 1736667143.565507
word: smerk	start: 1736667143.565528	end: 1736667144.096815
word: almug	start: 1736667144.096842	end: 1736667144.640986
word: stoae	start: 1736667144.641010	end: 1736667145.159067
word: grisy	start: 1736667145.159089	end: 1736667145.688087
word: mixen	start: 1736667145.688110	end: 1736667146.241652
word: krubi	start: 1736667146.241667	end: 1736667146.774516
word: youks	start: 1736667146.774531	end: 1736667147.317433
word: oucht	start: 1736667147.317450	end: 1736667147.846780
word: smore	start: 1736667147.846807	end: 1736667148.367353
word: vatus	start: 1736667148.367374	end: 1736667148.910960
word: bisom	start: 1736667148.910983	end: 1736667149.441528
word: audad	start: 1736667149.441548	end: 1736667149.604456
word: khafs	start: 1736667149.604477	end: 1736667150.144454
word: boyfs	start: 1736667150.144476	end: 1736667150.681064
word: sposh	start: 1736667150.681085	end: 1736667150.966820
word: noggs	start: 1736667150.966841	end: 1736667151.263264
word: tozes	start: 1736667151.263288	end: 1736667151.804463
word: blaff	start: 1736667151.804487	end: 1736667152.104644
word: wrier	start: 1736667152.104666	end: 1736667152.399773
word: weens	start: 1736667152.399795	end: 1736667152.703767
word: battu	start: 1736667152.703789	end: 1736667153.009964
word: neifs	start: 1736667153.009986	end: 1736667153.545360
word: mayos	start: 1736667153.545382	end: 1736667154.083687
word: rowts	start: 1736667154.083709	end: 1736667154.621209
word: skosh	start: 1736667154.621231	end: 1736667154.909617
word: decad	start: 1736667154.909638	end: 1736667155.199320
word: chirl	start: 1736667155.199343	end: 1736667155.739319
word: koker	start: 1736667155.739340	end: 1736667156.023600
word: fuzil	start: 1736667156.023621	end: 1736667156.563206
word: dagos	start: 1736667156.563232	end: 1736667157.106659
word: alapa	start: 1736667157.106680	end: 1736667157.273478
word: burds	start: 1736667157.273499	end: 1736667157.802608
word: cozed	start: 1736667157.802640	end: 1736667158.347022
word: zayin	start: 1736667158.347043	end: 1736667158.913761
word: roary	start: 1736667158.913783	end: 1736667159.198784
word: grize	start: 1736667159.198805	end: 1736667159.735554
word: abash	start: 1736667159.735575	end: 1736667160.027336
word: thelf	start: 1736667160.027359	end: 1736667160.563534
word: weals	start: 1736667160.563561	end: 1736667161.095457
word: dribs	start: 1736667161.095479	end: 1736667161.631795
word: iambs	start: 1736667161.631817	end: 1736667162.164875
word: dawds	start: 1736667162.164896	end: 1736667162.457297
word: douts	start: 1736667162.457319	end: 1736667162.993051
word: absit	start: 1736667162.993076	end: 1736667163.520185
word: mopsy	start: 1736667163.520208	end: 1736667164.060936
word: crwth	start: 1736667164.060959	end: 1736667164.614085
word: rebec	start: 1736667164.614109	end: 1736667164.913254
word: sylis	start: 1736667164.913274	end: 1736667165.201604
word: jotas	start: 1736667165.201626	end: 1736667165.738003
word: owrie	start: 1736667165.738026	end: 1736667166.264448
word: lozen	start: 1736667166.264471	end: 1736667166.806974
word: azans	start: 1736667166.806998	end: 1736667167.102950
word: dured	start: 1736667167.102975	end: 1736667167.391602
word: wayed	start: 1736667167.391626	end: 1736667167.941243
word: lymes	start: 1736667167.941267	end: 1736667168.485864
word: leaze	start: 1736667168.485887	end: 1736667168.783440
word: urent	start: 1736667168.783463	end: 1736667169.312548
word: skrik	start: 1736667169.312571	end: 1736667169.602907
word: stoss	start: 1736667169.602930	end: 1736667169.771181
word: luges	start: 1736667169.771202	end: 1736667170.309140
word: trayf	start: 1736667170.309162	end: 1736667170.844488
word: scoup	start: 1736667170.844509	end: 1736667171.369493
word: bouns	start: 1736667171.369518	end: 1736667171.908311
word: breme	start: 1736667171.908332	end: 1736667172.208848
word: mungs	start: 1736667172.208871	end: 1736667172.742917
word: vibey	start: 1736667172.742935	end: 1736667173.296880
word: ollav	start: 1736667173.296903	end: 1736667173.590170
word: urped	start: 1736667173.590192	end: 1736667174.124696
word: hoxed	start: 1736667174.124719	end: 1736667174.678691
word: rubli	start: 1736667174.678713	end: 1736667175.208810
word: birle	start: 1736667175.208832	end: 1736667175.741665
word: scaws	start: 1736667175.741687	end: 1736667176.041205
word: ympes	start: 1736667176.041225	end: 1736667176.574331
word: sayon	start: 1736667176.574352	end: 1736667177.115421
word: ybore	start: 1736667177.115443	end: 1736667177.652515
word: unwon	start: 1736667177.652535	end: 1736667177.947376
word: tegua	start: 1736667177.947404	end: 1736667178.485715
word: mobby	start: 1736667178.485737	end: 1736667178.784926
word: doved	start: 1736667178.784949	end: 1736667179.086430
word: sowth	start: 1736667179.086451	end: 1736667179.623446
word: mebos	start: 1736667179.623504	end: 1736667180.152948
word: grigs	start: 1736667180.152968	end: 1736667180.435123
word: vinew	start: 1736667180.435144	end: 1736667180.991484
word: schav	start: 1736667180.991505	end: 1736667181.524637
word: cooer	start: 1736667181.524658	end: 1736667181.818726
word: neper	start: 1736667181.818750	end: 1736667182.126736
word: maiks	start: 1736667182.126759	end: 1736667182.667291
word: weete	start: 1736667182.667319	end: 1736667182.844958
word: tolus	start: 1736667182.844979	end: 1736667183.373191
word: sooks	start: 1736667183.373214	end: 1736667183.532819
word: torsi	start: 1736667183.532840	end: 1736667184.068299
word: stivy	start: 1736667184.068321	end: 1736667184.608484
word: dolia	start: 1736667184.608505	end: 1736667185.144951
word: heyed	start: 1736667185.144975	end: 1736667185.445202
word: phizz	start: 1736667185.445224	end: 1736667185.752667
word: stoit	start: 1736667185.752688	end: 1736667186.042566
word: tanhs	start: 1736667186.042587	end: 1736667186.587065
word: spics	start: 1736667186.587086	end: 1736667186.873792
word: aport	start: 1736667186.873813	end: 1736667187.401610
word: simps	start: 1736667187.401631	end: 1736667187.690623
word: fisks	start: 1736667187.690644	end: 1736667187.998091
word: dynel	start: 1736667187.998112	end: 1736667188.540980
word: tepas	start: 1736667188.541000	end: 1736667189.070943
word: loipe	start: 1736667189.070964	end: 1736667189.629880
word: calps	start: 1736667189.629911	end: 1736667190.188438
word: nouny	start: 1736667190.188462	end: 1736667190.490840
word: lepid	start: 1736667190.490862	end: 1736667191.061621
word: pygal	start: 1736667191.061645	end: 1736667191.616006
word: phese	start: 1736667191.616029	end: 1736667191.920040
word: sados	start: 1736667191.920064	end: 1736667192.216148
word: sowce	start: 1736667192.216170	end: 1736667192.780763
word: enmew	start: 1736667192.780784	end: 1736667193.085140
word: unrid	start: 1736667193.085161	end: 1736667193.637748
word: praty	start: 1736667193.637770	end: 1736667194.202108
word: boaks	start: 1736667194.202135	end: 1736667194.754743
word: kydst	start: 1736667194.754765	end: 1736667195.311339
word: glede	start: 1736667195.311361	end: 1736667195.631797
word: grots	start: 1736667195.631819	end: 1736667196.175621
word: chals	start: 1736667196.175642	end: 1736667196.726123
word: wulls	start: 1736667196.726148	end: 1736667197.041569
word: blent	start: 1736667197.041591	end: 1736667197.590495
word: tunds	start: 1736667197.590519	end: 1736667198.136516
word: eyass	start: 1736667198.136586	end: 1736667198.456107
word: defat	start: 1736667198.456131	end: 1736667199.017691
word: stewy	start: 1736667199.017714	end: 1736667199.577634
word: suses	start: 1736667199.577657	end: 1736667199.751468
word: pozzy	start: 1736667199.751491	end: 1736667200.077270
word: nepit	start: 1736667200.077296	end: 1736667200.635910
word: buiks	start: 1736667200.635933	end: 1736667201.188194
word: vaire	start: 1736667201.188215	end: 1736667201.751686
word: kophs	start: 1736667201.751710	end: 1736667202.305914
word: roked	start: 1736667202.305936	end: 1736667202.865267
word: howso	start: 1736667202.865297	end: 1736667203.181432
word: agars	start: 1736667203.181455	end: 1736667203.474523
word: acmic	start: 1736667203.474547	end: 1736667203.780620
word: urubu	start: 1736667203.780642	end: 1736667203.951815
word: upsee	start: 1736667203.951836	end: 1736667204.270365
word: raias	start: 1736667204.270390	end: 1736667204.578719
word: ngana	start: 1736667204.578743	end: 1736667204.746634
word: deedy	start: 1736667204.746655	end: 1736667204.914194
word: haika	start: 1736667204.914220	end: 1736667205.226522
word: reges	start: 1736667205.226544	end: 1736667205.541483
word: trets	start: 1736667205.541506	end: 1736667205.839441
word: swees	start: 1736667205.839460	end: 1736667206.008827
word: solah	start: 1736667206.008849	end: 1736667206.558450
word: wizen	start: 1736667206.558472	end: 1736667207.133246
word: conky	start: 1736667207.133269	end: 1736667207.699253
word: bulgy	start: 1736667207.699275	end: 1736667208.261668
word: embox	start: 1736667208.261690	end: 1736667208.826383
word: reney	start: 1736667208.826405	end: 1736667209.136215
word: basij	start: 1736667209.136238	end: 1736667209.698340
word: zygal	start: 1736667209.698364	end: 1736667210.269176
word: piing	start: 1736667210.269199	end: 1736667210.579671
word: stean	start: 1736667210.579699	end: 1736667211.125735
word: lurry	start: 1736667211.125756	end: 1736667211.436272
word: vired	start: 1736667211.436308	end: 1736667212.004242
word: hyphy	start: 1736667212.004264	end: 1736667212.167209
word: bousy	start: 1736667212.167234	end: 1736667212.713451
word: boyos	start: 1736667212.713473	end: 1736667213.027133
word: yaups	start: 1736667213.027157	end: 1736667213.589977
word: kreep	start: 1736667213.589999	end: 1736667213.902628
word: strae	start: 1736667213.902651	end: 1736667214.446229
word: cerci	start: 1736667214.446256	end: 1736667214.753494
word: jongs	start: 1736667214.753518	end: 1736667215.308644
word: adust	start: 1736667215.308665	end: 1736667215.855312
word: saugh	start: 1736667215.855329	end: 1736667216.425504
word: plaps	start: 1736667216.425527	end: 1736667216.721331
word: laxed	start: 1736667216.721353	end: 1736667217.287506
word: linty	start: 1736667217.287528	end: 1736667217.854215
word: crons	start: 1736667217.854236	end: 1736667218.400752
word: theek	start: 1736667218.400781	end: 1736667218.712961
